id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,date
739542979438669420,Tiny home in Scott River East · ★5.0 · 1 bedroom · 1 bath,86240713,Tracey,,NANNUP,-34.30502,115.38459,Entire home/apt,450.0,2,11,2023-12-20,0.92,3,206,11,,2023-12-23
739554232990926706,Tiny home in Scott River East · ★4.82 · 1 bedroom · 1 bath,86240713,Tracey,,NANNUP,-34.30162,115.38678,Entire home/apt,450.0,2,11,2023-10-16,0.8,3,352,9,,2023-12-23
743963456836842359,Home in Ascot · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,129339113,Hanh,,BELMONT,-31.92627,115.94683,Private room,68.0,5,29,2023-11-19,2.07,10,256,19,,2023-12-23
739592968277856513,Home in Margaret River · ★4.93 · 3 bedrooms · 4 beds · 2 baths,483934221,Sarah,,AUGUSTA-MARGARET RIVER,-33.95084,115.07399,Entire home/apt,300.0,2,28,2023-12-18,2.33,1,332,28,,2023-12-23
739651006645520018,Rental unit in Cottesloe · ★4.86 · 1 bedroom · 1 bed · 1 bath,83913041,Alana,,COTTESLOE,-31.98801,115.76802,Entire home/apt,194.0,2,35,2023-11-17,2.48,6,322,24,,2023-12-23
739663924083261048,Farm stay in Carramar · ★4.93 · 1 bath,132457534,Reia,,WANNEROO,-31.6923807,115.7840989,Entire home/apt,966.0,1,13,2023-11-19,0.94,2,0,10,,2023-12-23
744037864537829622,Villa in Quindalup · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,484737454,Alysia,,BUSSELTON,-33.65125224190766,115.0981265846558,Entire home/apt,1688.0,3,9,2023-12-23,0.75,2,296,9,,2023-12-23
744071450195904371,Guest suite in Dalyellup · ★4.59 · 1 bedroom · 1 bed · 1 private bath,50184771,Abdullah,,CAPEL,-33.39419762901715,115.63647232750854,Private room,101.0,1,22,2023-12-03,1.57,1,66,19,,2023-12-23
739705165981120184,Villa in Innaloo · 1 bedroom · 1 bed · 1 bath,19879904,Hervé,,STIRLING,-31.89659,115.8002,Private room,79.0,1,1,2022-12-31,0.08,3,91,1,,2023-12-23
744347726997644880,Home in Ascot · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,129339113,Hanh,,BELMONT,-31.92831,115.94726,Private room,78.0,5,15,2023-12-07,1.06,10,166,12,,2023-12-23
740025887276463221,Home in Wellard · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,481393358,Samy,,KWINANA,-32.26021,115.81725,Private room,76.0,3,16,2023-11-26,1.14,2,364,13,,2023-12-23
744373143131604635,Home in Ascot · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,129339113,Hanh,,BELMONT,-31.92808,115.9483,Private room,78.0,5,22,2023-12-11,1.56,10,351,15,,2023-12-23
740039358193931145,Tiny home in Morangup · ★4.87 · 1 bedroom · 1 bed · 1 bath,304422664,Heyscape,,TOODYAY,-31.60417,116.37766,Entire home/apt,360.0,2,23,2023-10-03,1.86,26,345,22,,2023-12-23
740092842650381410,Tiny home in Chapman Hill · ★5.0 · 1 bedroom · 1 bed · 1 bath,304422664,Heyscape,,BUSSELTON,-33.825861794204386,115.35451769659238,Entire home/apt,364.0,2,8,2023-08-20,0.6,26,324,5,,2023-12-23
744473886622057877,Rental unit in Perth · ★5.0 · 1 bedroom · 1 bed · 1 private bath,19695749,Rosalie,,PERTH,-31.95217,115.87663,Private room,226.0,1,5,2023-12-07,3.57,2,71,5,,2023-12-23
740102852203681298,Tiny home in Narrogin Valley · ★4.63 · 1 bedroom · 1 bed · 1 bath,304422664,Heyscape,,NARROGIN,-32.96956,117.48331,Entire home/apt,387.0,2,8,2023-09-19,0.7,26,108,8,,2023-12-23
740156623297133113,Villa in Exmouth · 3 bedrooms · 4 beds · 2 baths,269664436,Exmouth Holidays,,EXMOUTH,-21.931545928366,114.12633798892,Entire home/apt,296.0,3,2,2023-04-30,0.15,39,250,1,,2023-12-23
740159134450437602,Home in Fremantle · ★4.89 · 4 bedrooms · 5 beds · 2 baths,528443659,Seth,,FREMANTLE,-32.0527559,115.7633807,Entire home/apt,850.0,2,19,2023-11-06,1.35,22,3,17,,2023-12-23
740232144119241159,Home in Hamilton Hill · 4 bedrooms · 4 beds · 2 baths,69576176,Toni,,COCKBURN,-32.08692561634702,115.79300835728644,Entire home/apt,,5,1,2023-01-01,0.08,6,0,1,,2023-12-23
744491325991054340,Home in North Beach · ★5.0 · 1 bedroom · 1 bed · 1 private bath,32749174,Karen,,STIRLING,-31.86083,115.76641,Private room,100.0,2,14,2023-11-27,1.02,1,143,10,,2023-12-23
744541435293854929,Home in Wellard · ★4.67 · 1 bedroom · 1 bed · 1 private bath,274592818,Sharon,,KWINANA,-32.25511,115.85362,Private room,,2,9,2022-12-06,0.66,1,0,0,,2023-12-23
740255703291302753,Home in Beachlands · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,3969069,Robbie,,GREATER GERALDTON,-28.78002,114.60602,Private room,,1,18,2023-06-22,1.35,2,0,13,,2023-12-23
747303059417021792,Home in South Fremantle · ★4.75 · 1 bedroom · 1 bed · 1 private bath,480648947,Simon,,FREMANTLE,-32.06979,115.75289,Private room,70.0,3,4,2023-11-30,0.29,2,328,3,,2023-12-23
744626776099415099,Guest suite in Fremantle · ★4.94 · 1 bedroom · 1 bed · 1 bath,309882770,Annette,,FREMANTLE,-32.05778500034254,115.75674182645872,Entire home/apt,134.0,2,31,2023-11-25,2.27,1,244,25,,2023-12-23
747303763293868480,Home in Exmouth · ★4.85 · 4 bedrooms · 6 beds · 2 baths,485431355,Fran,,EXMOUTH,-21.9491962976082,114.1338270492016,Entire home/apt,653.0,4,13,2023-12-17,1.68,1,151,13,,2023-12-23
747546073344795719,Vacation home in Quedjinup · ★4.96 · 5 bedrooms · 7 beds · 4 baths,83143479,Sally,,BUSSELTON,-33.62113,115.09156,Entire home/apt,1604.0,2,24,2023-10-22,1.97,1,121,24,,2023-12-23
747559273981232147,Home in Mandurah · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,212129046,Jason,,MANDURAH,-32.52015,115.72594,Entire home/apt,450.0,2,10,2023-11-09,0.76,1,346,7,,2023-12-23
747597955102665660,Rental unit in West Perth · ★4.95 · 2 bedrooms · 2 beds · 2 baths,142720575,Buu,,VINCENT,-31.93649,115.85484,Entire home/apt,227.0,3,22,2023-12-20,1.63,2,139,18,,2023-12-23
744661166683281611,Guest suite in Dunsborough · ★5.0 · 1 bedroom · 1 bed · 1 bath,93212717,Luke,,BUSSELTON,-33.6282253,115.1152174,Entire home/apt,220.0,2,38,2023-12-21,3.02,1,188,36,,2023-12-23
747665066526870045,Guesthouse in Lesmurdie · ★4.97 · 1 bedroom · 2 beds · 1 bath,363427994,Isabell,,KALAMUNDA,-32.00486,116.05084,Entire home/apt,90.0,3,30,2023-12-17,2.4,1,226,29,,2023-12-23
744675230840246068,Home in Scarborough · ★5.0 · 1 bedroom · 1 bed · 1 private bath,82014561,Sara,,STIRLING,-31.8902,115.76891,Private room,139.0,2,21,2023-11-27,1.5,1,346,16,,2023-12-23
748031698242370224,Guest suite in Wannanup · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,483780474,Brian,,MANDURAH,-32.59858,115.65821,Entire home/apt,153.0,2,30,2023-12-18,2.23,1,282,26,,2023-12-23
744770234402400568,Rental unit in Wembley · ★4.29 · 2 bedrooms · 2 beds · 1 bath,42453039,Brooke,,STIRLING,-31.92974,115.81321,Entire home/apt,243.0,2,35,2023-11-07,2.57,5,137,28,,2023-12-23
748128976636400346,Boutique hotel in Northbridge · 1 bedroom · 1 bed · 1 bath,6202448,Linni,,PERTH,-31.9471,115.85294,Private room,81.0,1,2,2023-11-28,0.17,37,362,2,,2023-12-23
748367073813918772,Bed and breakfast in Bremer Bay · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,249748108,Colin,,JERRAMUNGUP,-34.3954353522746,119.36682351639404,Private room,205.0,1,10,2023-11-10,0.77,4,56,8,,2023-12-23
748388865690513432,Bed and breakfast in Bremer Bay · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,249748108,Colin,,JERRAMUNGUP,-34.395329116323246,119.36690934708253,Private room,205.0,1,20,2023-12-10,1.49,4,59,19,,2023-12-23
744776359806552913,Home in Bullsbrook · ★4.70 · 4 bedrooms · 4 beds · 2 baths,364422905,Jaic,,SWAN,-31.66126,116.03508,Entire home/apt,183.0,2,27,2023-12-19,1.96,1,299,25,,2023-12-23
748398178663828500,Home in Southern River · ★4.93 · 5 bedrooms · 6 beds · 3 baths,254628732,Jonathan,,GOSNELLS,-32.09933,115.95626,Entire home/apt,397.0,4,30,2023-12-05,2.39,11,287,28,,2023-12-23
748750729990529423,Vacation home in Bow Bridge · ★4.92 · 3 bedrooms · 4 beds · 1 bath,485606051,Neville,,DENMARK,-35.02158,116.89318,Entire home/apt,320.0,1,13,2023-09-29,1.08,4,344,13,,2023-12-23
745171568148773891,Hotel in Collingwood Park · ★4.57 · 1 bedroom · 1 bed · 1 private bath,100820345,Martin,,ALBANY,-35.00486,117.92676,Private room,346.0,2,37,2023-11-10,2.73,38,332,32,,2023-12-23
748831229445797670,Rental unit in Scarborough · ★4.85 · 3 bedrooms · 4 beds · 2 baths,338698191,Seashells,,STIRLING,-31.8970128,115.757196,Entire home/apt,541.0,2,27,2023-11-26,2.3,4,36,27,,2023-12-23
745305047742566133,Vacation home in Dongara · ★5.0 · 5 bedrooms · 6 beds · 2.5 baths,485000050,Jessie May,,IRWIN,-29.249129362957422,114.93119601534426,Entire home/apt,550.0,2,6,2023-06-26,0.5,1,232,6,,2023-12-23
748831323766026763,Rental unit in Scarborough · ★4.67 · 2 bedrooms · 3 beds · 1 bath,338698191,Seashells,,STIRLING,-31.89808,115.75696,Entire home/apt,406.0,2,24,2023-12-04,1.83,4,37,23,,2023-12-23
748894294334150817,Home in Exmouth · ★5.0 · 4 bedrooms · 4 beds · 2 baths,417080637,Brad,,EXMOUTH,-21.93197,114.12184,Entire home/apt,320.0,4,18,2023-10-31,2.19,1,214,18,,2023-12-23
745316125110975418,Guest suite in Sorrento · ★4.85 · 1 bedroom · 2 beds · 1 bath,19090863,Daniel,,JOONDALUP,-31.8303,115.75542,Entire home/apt,180.0,2,55,2023-12-21,4.05,1,47,48,,2023-12-23
745332001594506867,Home in Dianella · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,309483683,Jacquin,,STIRLING,-31.8942885,115.8752578,Private room,78.0,1,37,2023-11-17,2.86,3,343,32,,2023-12-23
745421359926262825,Rental unit in Perth · ★4.83 · 1 bedroom · 2 beds · 1 bath,422947760,Susan,,PERTH,-31.955092174691817,115.84819492829502,Entire home/apt,180.0,7,18,2023-12-12,1.35,5,332,16,,2023-12-23
745489458417994034,Home in South Fremantle · ★4.92 · 3 bedrooms · 3 beds · 2 baths,2474702,Jane,,FREMANTLE,-32.0693194,115.7519878,Entire home/apt,1020.0,3,36,2023-11-27,3.03,19,171,36,,2023-12-23
748931214692441771,Guesthouse in Hillarys · ★4.88 · 1 bedroom · 1 bed · 1 bath,31946291,Jenny,,JOONDALUP,-31.8171237,115.7506548,Entire home/apt,120.0,3,17,2023-12-15,1.38,1,280,16,,2023-12-23
749074390040731598,Home in Mindarie · ★5.0 · 3 bedrooms · 3 beds · 2 baths,170448085,Melanie,,WANNEROO,-31.67822,115.70082,Entire home/apt,564.0,4,8,2023-11-30,0.69,1,351,8,,2023-12-23
749243004542626421,Vacation home in Success · 2 bedrooms · 2 beds · 2 baths,138541917,Jinder,,COCKBURN,-32.15926,115.84342,Private room,170.0,1,0,,,2,353,0,,2023-12-23
745871861845323128,Home in South Fremantle · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,480648947,Simon,,FREMANTLE,-32.07030770769093,115.75412806123497,Private room,76.0,3,7,2023-12-14,1.42,2,61,7,,2023-12-23
749480500991267332,Cottage in Greenbushes · ★4.86 · 2 bedrooms · 3 beds · 1 bath,98338349,Lena,,BRIDGETOWN-GREENBUSHES,-33.84788,116.05588,Entire home/apt,,3,22,2023-09-03,2.16,1,0,22,,2023-12-23
749564298295589603,Farm stay in Bridgetown · ★4.98 · 5 bedrooms · 9 beds · 3 baths,212417104,Caroline,,BRIDGETOWN-GREENBUSHES,-33.95192,116.10589,Entire home/apt,323.0,2,46,2023-12-23,3.93,2,221,46,,2023-12-23
745947461609969378,Home in Margaret River · ★4.98 · 3 bedrooms · 3 beds · 2.5 baths,485132221,Christy,,AUGUSTA-MARGARET RIVER,-33.96246,115.00619,Entire home/apt,686.0,2,58,2023-12-19,4.59,2,277,57,,2023-12-23
745970904953651361,Tiny home in Lower Chittering · ★4.86 · 1 bedroom · 1 bed · 1 bath,304422664,Heyscape,,CHITTERING,-31.53032,116.02428,Entire home/apt,316.0,2,7,2023-07-10,0.59,26,341,7,,2023-12-23
749570777702229310,Hotel in Perth · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,6202448,Linni,,VINCENT,-31.9416093,115.8610026,Private room,80.0,1,4,2022-12-06,0.29,37,363,0,,2023-12-23
749572521113161631,Guesthouse in Bridgetown · ★4.88 · 1 bedroom · 3 beds · 1 bath,212417104,Caroline,,BRIDGETOWN-GREENBUSHES,-33.95198,116.10548,Entire home/apt,155.0,1,24,2023-11-21,1.99,2,249,24,,2023-12-23
749591315069322823,Cottage in Yanchep · ★4.67 · 5 bedrooms · 9 beds · 2.5 baths,373002723,Paris,,WANNEROO,-31.55274,115.62591,Entire home/apt,314.0,3,21,2023-11-20,1.63,1,39,20,,2023-12-23
749701511008512109,Home in Djugun · ★5.0 · 2 bedrooms · 2 beds · 2 baths,77420611,Ashlee,,BROOME,-17.942,122.23224,Entire home/apt,260.0,4,3,2023-07-08,0.25,1,56,3,,2023-12-23
745995308144201667,Tiny home in Lower Chittering · ★4.75 · 1 bedroom · 1 bed · 1 bath,304422664,Heyscape,,CHITTERING,-31.53038,116.02541,Entire home/apt,316.0,2,28,2023-12-03,2.15,26,340,26,,2023-12-23
746037184053828777,Rental unit in Perth · ★4.95 · 1 bedroom · 2 beds · 1 bath,422947760,Susan,,PERTH,-31.9557,115.84911,Entire home/apt,180.0,3,19,2023-11-29,1.39,5,313,16,,2023-12-23
746043591519816159,Home in Kalbarri · Studio · 4 beds · 2.5 baths,425993564,Aree,,NORTHAMPTON,-27.71457,114.16206,Entire home/apt,270.0,1,2,2023-09-30,0.35,92,291,2,,2023-12-23
749738228591071134,Guest suite in Dunsborough · ★4.95 · 1 bedroom · 1 bed · 1 bath,204130723,Mark And Pen,,BUSSELTON,-33.63029,115.10348,Entire home/apt,169.0,3,40,2023-12-05,3.13,2,341,36,,2023-12-23
746089603224985458,Cottage in Jarrahdale · ★4.97 · 2 bedrooms · 2 beds · 2 baths,485149640,Ros,,SERPENTINE-JARRAHDALE,-32.3304,116.05161,Entire home/apt,245.0,2,77,2023-12-17,5.55,1,1,65,,2023-12-23
749753413695229385,Home in Fremantle · 2 bedrooms · 2 beds · 1 bath,360622772,Caitlin,,FREMANTLE,-32.0566443,115.7555765,Entire home/apt,,4,2,2023-01-01,0.17,1,0,2,,2023-12-23
746097930865685553,Rental unit in South Perth · 2 bedrooms · 3 beds · 2 baths,34477031,Executive Escapes,,SOUTH PERTH,-31.97174,115.85137,Entire home/apt,375.0,90,1,2022-11-22,0.08,66,272,0,,2023-12-23
749871076136512279,Hotel in Perth · 1 bedroom · 1 bed · 1 private bath,6202448,Linni,,VINCENT,-31.94268,115.86126,Private room,147.0,1,2,2023-11-24,0.22,37,365,2,,2023-12-23
746115255521669348,Rental unit in Perth · ★4.83 · 1 bedroom · 1 bed · 1 bath,43970035,Rachele - Space BnB,,PERTH,-31.95315,115.87897,Entire home/apt,190.0,2,23,2023-11-25,1.67,15,340,19,,2023-12-23
750245189463988345,Rental unit in Mosman Park · ★4.89 · 2 bedrooms · 2 beds · 1 bath,49665335,Victoria,,MOSMAN PARK,-32.01602,115.75649,Entire home/apt,300.0,7,9,2023-04-18,0.84,1,109,9,,2023-12-23
750270049513716175,Rental unit in Ascot · ★4.45 · 1 bedroom · 1 bed · 1 bath,157230313,Sarah,,BELMONT,-31.94447,115.92062,Entire home/apt,202.0,2,11,2023-12-15,0.86,60,25,10,,2023-12-23
750500853299055788,Hotel in Perth · ★4.24 · 1 bedroom · 1 bed · 1 shared bath,6202448,Linni,,VINCENT,-31.9416093,115.8610026,Private room,69.0,1,17,2023-12-15,1.25,37,358,14,,2023-12-23
750518775675307855,Home in Cloverdale · ★4.68 · 4 bedrooms · 8 beds · 2 baths,485893106,Albert,,BELMONT,-31.96218,115.94556,Entire home/apt,203.0,3,44,2023-12-04,3.25,1,237,38,,2023-12-23
746170069227533811,Guest suite in Denmark · ★5.0 · 1 bedroom · 1 bed · 1 bath,154422666,Jane,,DENMARK,-34.98198145057758,117.34384149312972,Entire home/apt,178.0,2,14,2023-09-17,1.17,1,190,14,,2023-12-23
746564950970567632,Guest suite in Quedjinup · Studio · 1 bed · 1 bath,335542006,SouthWest,,BUSSELTON,-33.64252,115.08494,Entire home/apt,320.0,1,1,2022-11-28,0.08,7,247,0,,2023-12-23
746669460364702675,Guest suite in Bateman · ★4.93 · 1 bedroom · 1 bed · 1 bath,485260570,Ricky,,MELVILLE,-32.04709,115.84477,Entire home/apt,140.0,1,59,2023-12-02,4.21,1,126,47,,2023-12-23
746690327802758964,Home in East Victoria Park · ★4.66 · 3 bedrooms · 3 beds · 2 baths,55410179,Let Go,,VICTORIA PARK,-31.99286,115.89771,Entire home/apt,400.0,2,28,2023-12-14,2.03,105,0,22,,2023-12-23
750808164410177406,Villa in Innaloo · ★4.93 · 2 bedrooms · 2 beds · 2 baths,13624770,Jasmine,,STIRLING,-31.88489,115.79353,Entire home/apt,200.0,2,15,2023-12-08,1.97,1,12,15,,2023-12-23
750997284422828844,Home in Mosman Park · ★4.70 · 3 bedrooms · 4 beds · 1 bath,2474702,Jane,,MOSMAN PARK,-32.0149527,115.7646616,Entire home/apt,606.0,2,22,2023-12-17,1.67,19,0,20,,2023-12-23
751000291128751648,Vacation home in Bow Bridge · ★5.0 · 1 bedroom · 2 beds · 1 bath,485606051,Neville,,DENMARK,-35.026752568170195,116.89242906868458,Entire home/apt,210.0,5,3,2023-01-03,0.25,4,352,3,,2023-12-23
751056568749084198,Home in Dunsborough · ★4.88 · 3 bedrooms · 4 beds · 1 bath,263393732,Leica,,BUSSELTON,-33.6085114,115.1029172,Entire home/apt,450.0,2,43,2023-12-21,3.23,1,182,41,,2023-12-23
746723228635496623,Cottage in Dianella · ★4.88 · Studio · 1 bed · 1 bath,96250165,Steve,,STIRLING,-31.897,115.86504,Entire home/apt,243.0,2,24,2023-12-16,1.74,7,172,18,,2023-12-23
746931844504574827,Home in Mount Hawthorn · ★5.0 · 2 bedrooms · 2 beds · 1 bath,477814101,James,,VINCENT,-31.9195387,115.8288619,Entire home/apt,336.0,2,8,2023-02-19,0.62,19,50,7,,2023-12-23
751098097945918300,Home in Doubleview · ★4.69 · 5 bedrooms · 6 beds · 4 baths,439007968,Leanne,,STIRLING,-31.9021,115.78176,Entire home/apt,1243.0,2,16,2023-12-04,1.34,1,359,16,,2023-12-23
754644522858245658,Home in Mandurah · ★4.83 · 3 bedrooms · 4 beds · 1 bath,32721271,Noeleen,,MANDURAH,-32.53188,115.7235316,Entire home/apt,419.0,2,24,2023-12-20,2.02,1,345,24,,2023-12-23
751155361824083158,Rental unit in Halls Head · ★5.0 · 3 bedrooms · 7 beds · 2 baths,483676366,Lisa And Niccolo,,MANDURAH,-32.53702,115.71476,Entire home/apt,310.0,2,13,2023-11-19,0.94,1,0,12,,2023-12-23
754714310511675411,Vacation home in Preston Beach · ★5.0 · 2 bedrooms · 5 beds · 1.5 baths,249992369,Charlene,,WAROONA,-32.8811023,115.6556075,Entire home/apt,,2,15,2023-04-23,1.15,1,0,14,,2023-12-23
751171690685842974,Home in Lamington · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,114300825,Claire,,KALGOORLIE-BOULDER,-30.7336,121.46092,Entire home/apt,,3,9,2023-06-16,0.66,1,0,6,,2023-12-23
754839851469696564,Rental unit in Scarborough · ★4.78 · 2 bedrooms · 3 beds · 1 bath,338698191,Seashells,,STIRLING,-31.8970128,115.757196,Entire home/apt,364.0,2,18,2023-12-11,1.43,4,48,16,,2023-12-23
755318775117913983,Home in Singleton · ★4.94 · 3 bedrooms · 2 beds · 2 baths,245030381,Dawn,,ROCKINGHAM,-32.44758,115.75171,Entire home/apt,197.0,3,16,2023-12-01,1.27,1,147,14,,2023-12-23
751172128937908511,Treehouse in Kangaroo Gully · ★5.0 · 1 bedroom · 1 bed · 1 bath,156970925,Michelle,,BRIDGETOWN-GREENBUSHES,-33.95986,116.18275,Entire home/apt,,2,8,2023-08-06,0.73,33,0,8,,2023-12-23
755378085384547565,Farm stay in Margaret River · ★4.75 · 3 bedrooms · 4 beds · 2 baths,27074418,Team Swell Stays,,AUGUSTA-MARGARET RIVER,-33.9215632,115.1942705,Entire home/apt,658.0,2,8,2023-11-23,0.69,60,139,8,,2023-12-23
755378166239148197,Home in Gnarabup · ★4.82 · 3 bedrooms · 4 beds · 2 baths,27074418,Team Swell Stays,,AUGUSTA-MARGARET RIVER,-33.9910028,114.9985439,Entire home/apt,1165.0,2,17,2023-12-14,1.34,60,21,15,,2023-12-23
751197140155345862,Home in Mira Mar · ★4.94 · 5 bedrooms · 7 beds · 3 baths,397597635,Lorelle,,ALBANY,-35.01448632823417,117.90276624262334,Entire home/apt,639.0,3,17,2023-11-12,1.38,1,295,16,,2023-12-23
755385802612842112,Farm stay in Bow Bridge · ★4.83 · 1 bedroom · 2 beds · 1 bath,485606051,Neville,,DENMARK,-35.02651071002302,116.89200293272734,Entire home/apt,210.0,1,6,2023-10-02,0.5,4,350,6,,2023-12-23
755394454436688840,Home in Quindalup · ★4.71 · 4 bedrooms · 5 beds · 2 baths,235809812,Luxury Breaks,,BUSSELTON,-33.63474,115.15417,Entire home/apt,758.0,1,7,2023-11-26,0.73,45,269,7,,2023-12-23
755408372983179637,Home in Mount Melville · ★4.77 · 2 bedrooms · 3 beds · 1 bath,100820345,Martin,,ALBANY,-35.01887,117.87506,Entire home/apt,354.0,1,43,2023-12-17,3.51,38,157,42,,2023-12-23
751224132299100060,Townhouse in South Fremantle · ★4.59 · 3 bedrooms · 3 beds · 1 bath,55410179,Let Go,,FREMANTLE,-32.06719,115.7512,Entire home/apt,610.0,2,29,2023-12-10,2.11,105,134,27,,2023-12-23
751271310036203712,Rental unit in Scarborough · 2 bedrooms · 3 beds · 1 bath,55410179,Let Go,,STIRLING,-31.8987,115.76041,Entire home/apt,249.0,42,2,2023-10-28,0.5,105,48,2,,2023-12-23
755583007598804869,Townhouse in Subiaco · ★4.81 · 3 bedrooms · 3 beds · 2 baths,486859117,Tiffany,,SUBIACO,-31.9522689,115.8248412,Entire home/apt,225.0,3,40,2023-12-15,3.9,1,0,40,,2023-12-23
751590868919925044,Home in Beachlands · ★4.95 · 4 bedrooms · 5 beds · 2.5 baths,279280174,Dee,,GREATER GERALDTON,-28.78291,114.60119,Entire home/apt,228.0,2,43,2023-12-17,3.21,2,135,41,,2023-12-23
755869092267501633,Rental unit in Middle Swan · ★4.42 · 1 bedroom · 1 bed · 1 bath,486928941,Swan Valley,,SWAN,-31.8678203,116.0201974,Entire home/apt,223.0,1,26,2023-12-16,2.17,2,189,26,,2023-12-23
755953186415127509,Loft in Highgate · ★4.58 · 1 bedroom · 1 bed · 1 bath,84213887,Matthew,,VINCENT,-31.93992,115.87006,Entire home/apt,130.0,3,12,2023-12-06,1.03,1,30,12,,2023-12-23
755989694017482851,Villa in Shadforth · ★5.0 · 4 bedrooms · 4 beds · 2 baths,25921370,Jose,,DENMARK,-34.96624,117.24585,Entire home/apt,421.0,4,19,2023-10-04,1.57,1,316,19,,2023-12-23
751666868443070124,Home in Walpole · ★5.0 · 4 bedrooms · 6 beds · 1 bath,72093380,Burton Realty,,MANJIMUP,-34.9783287,116.7371448,Entire home/apt,210.0,3,5,2023-12-17,0.49,13,287,5,,2023-12-23
756096164628207605,Rental unit in Scarborough · ★4.86 · 2 bedrooms · 2 beds · 1 bath,55410179,Let Go,,STIRLING,-31.89286,115.76051,Entire home/apt,417.0,92,7,2023-12-03,1.03,105,172,7,,2023-12-23
756099292696488950,Townhouse in The Vines · ★4.62 · 3 bedrooms · 4 beds · 2.5 baths,423471717,Sonja,,SWAN,-31.76534,116.00675,Entire home/apt,300.0,1,13,2023-12-03,0.96,4,307,9,,2023-12-23
751762505854066277,Rental unit in Fremantle · ★4.86 · 1 bedroom · 1 bed · 1 bath,108284701,Sarah,,FREMANTLE,-32.05378,115.76224,Entire home/apt,200.0,3,21,2023-11-26,2.05,1,108,21,,2023-12-23
756119030360405761,Home in Dunsborough · ★4.33 · 5 bedrooms · 5 beds · 2 baths,58525705,Sam,,BUSSELTON,-33.63544,115.11149,Entire home/apt,443.0,3,3,2023-07-23,0.54,1,82,3,,2023-12-23
751767273938749946,Cottage in Bridgetown · ★5.0 · 1 bedroom · 1 bed · 1 bath,194421955,Gill,,BRIDGETOWN-GREENBUSHES,-33.97067,116.16182,Entire home/apt,370.0,2,11,2023-11-26,1.42,2,1,11,,2023-12-23
751789358759553838,Home in Margaret River · Studio · 3 beds · 0 baths,15468657,Judith And Brodie,,AUGUSTA-MARGARET RIVER,-33.94767,115.06201,Entire home/apt,,4,0,,,2,0,0,,2023-12-23
756141665970292870,Condo in Coolbellup · ★4.93 · 2 bedrooms · 2 beds · 1 bath,458996712,Christina,,COCKBURN,-32.07955,115.81703,Entire home/apt,200.0,2,29,2023-11-27,3.66,1,279,29,,2023-12-23
756196403208468681,Home in Boulder · ★4.67 · 3 bedrooms · 3 beds · 1 bath,287706169,Sean,,KALGOORLIE-BOULDER,-30.781757691721403,121.4846952693115,Entire home/apt,220.0,3,3,2023-11-19,0.25,5,161,3,,2023-12-23
751825014220427381,Home in Busselton · ★4.57 · 3 bedrooms · 4 beds · 2 baths,153678208,Geographe Holiday Homes,,BUSSELTON,-33.6475692,115.3543055,Entire home/apt,169.0,89,7,2023-08-31,0.56,93,261,6,,2023-12-23
756262324781317279,Home in Scarborough · ★5.0 · 4 bedrooms · 4 beds · 2 baths,486994916,Kristy,,STIRLING,-31.8883986,115.7731132,Entire home/apt,450.0,4,5,2023-10-01,0.42,1,72,5,,2023-12-23
756282126903311643,Home in Morley · ★4.59 · 3 bedrooms · 3 beds · 2 baths,55410179,Let Go,,BAYSWATER,-31.89429,115.90246,Entire home/apt,344.0,2,27,2023-12-17,2.0,105,177,25,,2023-12-23
756371492186101668,Place to stay in Broome · 2 bedrooms · 2 beds · 2 baths,56134502,Margaret,,BROOME,-17.97262,122.23087,Private room,249.0,1,2,2023-08-05,0.42,2,1,2,,2023-12-23
756849847363753813,Home in Falcon · ★4.80 · 4 bedrooms · 4 beds · 2 baths,5373199,Jana,,MANDURAH,-32.58123,115.6584,Entire home/apt,675.0,1,5,2023-10-24,0.43,26,336,5,,2023-12-23
756928072226300508,Vacation home in Burnside · ★4.91 · 3 bedrooms · 4 beds · 2 baths,24219552,Veronica At Beachhouse Holidays,,AUGUSTA-MARGARET RIVER,-33.93526,115.03362,Entire home/apt,,2,33,2023-11-26,2.72,7,0,33,,2023-12-23
751919249546967959,Guesthouse in Bridgetown · ★4.81 · 1 bedroom · 1 bed · 1 bath,486162814,Timothy,,BRIDGETOWN-GREENBUSHES,-33.96392116723635,116.14008036161664,Entire home/apt,124.0,1,32,2023-11-17,2.96,1,321,32,,2023-12-23
